N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Estado
571709,2021-10-18 15:52:00,16463.0,United Kingdom,228,30874.0,Valido
563722,2021-08-18 16:32:00,17720.0,United Kingdom,216,35522.0,Valido
574585,2021-11-06 09:34:00,17133.0,United Kingdom,216,39960.0,Valido
543910,2021-02-14 12:36:00,13475.0,United Kingdom,222,31712.0,Valido
553856,2021-05-19 13:28:00,16813.0,United Kingdom,151,20625.0,Valido
558562,2021-06-30 13:28:00,16401.0,United Kingdom,242,30990.0,Valido
538664,2020-12-13 15:46:00,14733.0,United Kingdom,844,169512.0,Valido
570724,2021-10-12 11:22:00,12602.0,France,162,15312.0,Valido
581013,2021-12-07 09:32:00,17017.0,United Kingdom,424,63060.0,Valido
580891,2021-12-06 12:28:00,17481.0,United Kingdom,158,17240.0,Valido
545526,2021-03-03 13:14:00,17789.0,United Kingdom,74,22590.0,Valido
552284,2021-05-08 12:48:00,18149.0,United Kingdom,178,32190.0,Valido
578508,2021-11-24 13:06:00,16892.0,United Kingdom,69,15060.0,Valido
572883,2021-10-26 13:39:00,,United Kingdom,20,2350.0,Valido
564643,2021-08-26 13:25:00,15356.0,United Kingdom,180,30192.0,Valido
556481,2021-06-12 13:00:00,16115.0,United Kingdom,72,14776.0,Valido
538065,2020-12-09 13:57:00,13982.0,United Kingdom,208,42860.0,Valido
547729,2021-03-25 10:52:00,15529.0,United Kingdom,344,36618.0,Valido
548735,2021-04-04 10:52:00,15039.0,United Kingdom,181,43556.0,Valido
560364,2021-07-18 12:15:00,16705.0,United Kingdom,480,158594.0,Valido
579401,2021-11-29 12:12:00,14550.0,United Kingdom,187,42483.0,Valido
547069,2021-03-20 13:52:00,16710.0,United Kingdom,261,24200.0,Valido
537411,2020-12-06 15:06:00,,United Kingdom,4,965.0,Valido
549522,2021-04-08 15:34:00,16873.0,United Kingdom,341,52893.0,Valido
551849,2021-05-04 14:33:00,16258.0,United Kingdom,372,103246.0,Valido
545988,2021-03-08 12:52:00,12662.0,Germany,169,30140.0,Valido
538086,2020-12-09 14:44:00,12872.0,United Kingdom,203,37853.0,Valido
557326,2021-06-20 09:50:00,14194.0,United Kingdom,205,47945.0,Valido
555863,2021-06-07 14:28:00,17026.0,United Kingdom,72,12168.0,Valido
567425,2021-09-20 11:32:00,13767.0,United Kingdom,444,100440.0,Valido
545696,2021-03-06 14:21:00,15696.0,United Kingdom,112,23000.0,Valido
537601,2020-12-07 12:43:00,17287.0,United Kingdom,62,10878.0,Valido
576655,2021-11-16 10:55:00,15687.0,United Kingdom,165,47033.0,Valido
544471,2021-02-21 08:50:00,18094.0,United Kingdom,264,50472.0,Valido
560274,2021-07-17 15:00:00,14895.0,United Kingdom,65,9173.0,Valido
579528,2021-11-30 08:44:00,12787.0,Netherlands,51,11900.0,Valido
540697,2021-01-11 09:20:00,16670.0,United Kingdom,188,36900.0,Valido
574445,2021-11-04 11:41:00,15722.0,United Kingdom,393,71376.0,Valido
559501,2021-07-08 14:45:00,,United Kingdom,10,2960.0,Valido
572214,2021-10-21 12:50:00,16918.0,United Kingdom,18,3780.0,Valido
579751,2021-11-30 14:46:00,,United Kingdom,139,105871.0,Valido
574346,2021-11-04 10:23:00,17930.0,United Kingdom,252,42684.0,Valido
568228,2021-09-26 11:02:00,15358.0,United Kingdom,503,52461.0,Valido
569262,2021-10-03 11:36:00,14815.0,United Kingdom,460,55158.0,Valido
563213,2021-08-14 12:55:00,16115.0,United Kingdom,207,27302.0,Valido
539591,2020-12-20 13:24:00,14062.0,United Kingdom,48,23760.0,Valido
563750,2021-08-19 10:18:00,16122.0,United Kingdom,466,30042.0,Valido
560032,2021-07-14 13:20:00,18283.0,United Kingdom,2,250.0,Valido
573912,2021-11-01 15:48:00,17888.0,United Kingdom,30,3750.0,Valido
580993,2021-12-06 17:12:00,13323.0,United Kingdom,64,27480.0,Valido
568191,2021-09-25 14:37:00,16655.0,United Kingdom,768,104231.0,Valido
566402,2021-09-12 13:34:00,14997.0,United Kingdom,612,27840.0,Valido
552508,2021-05-09 16:27:00,,United Kingdom,458,151336.0,Valido
572561,2021-10-25 08:51:00,13652.0,United Kingdom,288,45684.0,Valido
570795,2021-10-12 12:16:00,17193.0,United Kingdom,48,14952.0,Valido
548451,2021-03-31 11:25:00,17365.0,United Kingdom,785,54360.0,Valido
579768,2021-11-30 15:08:00,14911.0,EIRE,133,48296.0,Valido
573361,2021-10-30 12:53:00,14456.0,United Kingdom,256,24055.0,Valido
544447,2021-02-20 11:39:00,16466.0,United Kingdom,65,11167.0,Valido
571270,2021-10-16 12:09:00,12940.0,United Kingdom,316,55227.0,Valido
579432,2021-11-29 13:12:00,15311.0,United Kingdom,168,28218.0,Valido
564228,2021-08-24 10:20:00,13743.0,United Kingdom,264,11688.0,Valido
561815,2021-07-29 15:42:00,14083.0,United Kingdom,8,4160.0,Valido
553747,2021-05-19 09:47:00,13627.0,United Kingdom,242,29473.0,Valido
554603,2021-05-25 11:14:00,14593.0,United Kingdom,39,21977.0,Valido
537897,2020-12-09 10:37:00,12683.0,France,107,21388.0,Valido
544036,2021-02-15 11:30:00,17315.0,United Kingdom,18,18870.0,Valido
538724,2020-12-14 11:12:00,,United Kingdom,1,295.0,Valido
563574,2021-08-17 15:05:00,15827.0,United Kingdom,154,22245.0,Valido
571697,2021-10-18 14:49:00,12759.0,Netherlands,272,44892.0,Valido
558633,2021-06-30 19:13:00,16745.0,United Kingdom,174,29465.0,Valido
561471,2021-07-27 13:14:00,14911.0,EIRE,602,66026.0,Valido
554508,2021-05-24 15:33:00,13213.0,United Kingdom,24,9480.0,Valido
575066,2021-11-08 12:42:00,13668.0,United Kingdom,106,15092.0,Valido
542619,2021-01-30 15:54:00,13869.0,United Kingdom,261,57419.0,Valido
566393,2021-09-12 12:45:00,13269.0,United Kingdom,214,36218.0,Valido
547406,2021-03-23 08:26:00,16948.0,United Kingdom,150,17094.0,Valido
568171,2021-09-25 13:10:00,15312.0,United Kingdom,106,13005.0,Valido
540033,2021-01-04 14:12:00,13680.0,United Kingdom,526,87148.0,Valido
575178,2021-11-09 08:11:00,13798.0,United Kingdom,110,34580.0,Valido
561883,2021-07-31 12:52:00,13388.0,United Kingdom,20,5580.0,Valido
544969,2021-02-25 11:32:00,15712.0,United Kingdom,109,29980.0,Valido
559821,2021-07-12 17:09:00,16365.0,United Kingdom,25,13145.0,Valido
579527,2021-11-30 08:43:00,18210.0,United Kingdom,270,44104.0,Valido
562851,2021-08-10 10:09:00,13117.0,United Kingdom,92,9040.0,Valido
551733,2021-05-04 10:15:00,13012.0,United Kingdom,146,31362.0,Valido
551347,2021-04-28 09:20:00,15768.0,United Kingdom,101,35435.0,Valido
548732,2021-04-04 10:16:00,16142.0,United Kingdom,422,53534.0,Valido
580915,2021-12-06 13:45:00,17705.0,United Kingdom,74,21800.0,Valido
578689,2021-11-25 09:31:00,15793.0,United Kingdom,177,35361.0,Valido
556475,2021-06-12 12:03:00,18109.0,United Kingdom,497,41733.0,Valido
578295,2021-11-23 14:39:00,12569.0,Germany,74,20430.0,Valido
543594,2021-02-10 12:15:00,18093.0,United Kingdom,496,85292.0,Valido
577181,2021-11-18 11:35:00,,United Kingdom,612,149604.0,Valido
556263,2021-06-09 18:41:00,13969.0,United Kingdom,242,49138.0,Valido
573261,2021-10-28 12:32:00,17949.0,United Kingdom,1992,143424.0,Valido
568528,2021-09-27 13:32:00,13979.0,United Kingdom,639,86987.0,Valido
549789,2021-04-12 12:00:00,17160.0,United Kingdom,569,61191.0,Valido
579441,2021-11-29 13:33:00,12464.0,Belgium,21,28190.0,Valido
568103,2021-09-23 15:45:00,12518.0,Germany,295,52490.0,Valido
538864,2020-12-14 14:26:00,17739.0,United Kingdom,90,36006.0,Valido
544886,2021-02-24 11:42:00,12582.0,Finland,141,20516.0,Valido
571046,2021-10-13 13:35:00,18096.0,United Kingdom,520,47405.0,Valido
548711,2021-04-03 14:24:00,18116.0,United Kingdom,113,20101.0,Valido
557514,2021-06-20 16:58:00,14667.0,United Kingdom,108,17342.0,Valido
575086,2021-11-08 13:52:00,16618.0,United Kingdom,592,120630.0,Valido
551599,2021-05-03 11:34:00,15696.0,United Kingdom,87,31249.0,Valido
575054,2021-11-08 12:18:00,16945.0,United Kingdom,164,35064.0,Valido
542646,2021-01-31 11:42:00,17220.0,United Kingdom,142,32000.0,Valido
577088,2021-11-17 15:59:00,15267.0,United Kingdom,96,12960.0,Valido
546318,2021-03-11 09:20:00,16013.0,United Kingdom,100,25500.0,Valido
557262,2021-06-19 10:55:00,16923.0,United Kingdom,88,17453.0,Valido
556503,2021-06-13 08:44:00,13517.0,United Kingdom,715,110186.0,Valido
555650,2021-06-06 13:48:00,14156.0,EIRE,404,95812.0,Valido
570413,2021-10-10 13:13:00,17652.0,United Kingdom,130,42105.0,Valido
567676,2021-09-21 15:54:00,15114.0,United Kingdom,249,19729.0,Valido
563687,2021-08-18 12:32:00,,United Kingdom,4,832.0,Valido
567958,2021-09-23 09:00:00,12619.0,Germany,426,47312.0,Valido
563555,2021-08-17 13:21:00,16755.0,United Kingdom,380,58836.0,Valido
557975,2021-06-24 10:33:00,15981.0,United Kingdom,244,43880.0,Valido
578928,2021-11-27 12:29:00,15443.0,United Kingdom,437,68786.0,Valido
558201,2021-06-27 13:12:00,15838.0,United Kingdom,196,31820.0,Valido
561712,2021-07-29 11:49:00,14499.0,United Kingdom,118,24494.0,Valido
570847,2021-10-12 14:42:00,17737.0,United Kingdom,57,8739.0,Valido
537617,2020-12-07 13:45:00,16086.0,United Kingdom,76,17726.0,Valido
536597,2020-12-01 17:35:00,18011.0,United Kingdom,71,10279.0,Valido
536981,2020-12-03 14:26:00,14723.0,United Kingdom,39,10114.0,Valido
580612,2021-12-05 11:58:00,,United Kingdom,852,700088.0,Valido
564904,2021-08-31 12:11:00,15984.0,United Kingdom,191,38340.0,Valido
539308,2020-12-16 17:48:00,17412.0,United Kingdom,160,25046.0,Valido
563547,2021-08-17 12:29:00,,EIRE,252,61935.0,Valido
576234,2021-11-14 13:27:00,,Hong Kong,1,32610.0,Valido
557958,2021-06-23 19:27:00,16161.0,United Kingdom,166,30570.0,Valido
578849,2021-11-27 10:39:00,13232.0,United Kingdom,52,18790.0,Valido
573772,2021-11-01 10:16:00,17377.0,United Kingdom,81,15565.0,Valido
553339,2021-05-16 12:19:00,15125.0,United Kingdom,768,182064.0,Valido
539334,2020-12-17 10:12:00,12748.0,United Kingdom,10,2595.0,Valido
575958,2021-11-13 12:23:00,15021.0,United Kingdom,10,3217.0,Valido
576664,2021-11-16 11:41:00,14646.0,Netherlands,147,23250.0,Valido
543809,2021-02-13 13:52:00,17095.0,United Kingdom,91,23081.0,Valido
544816,2021-02-23 16:41:00,13090.0,United Kingdom,192,48504.0,Valido
580142,2021-12-02 09:23:00,14895.0,United Kingdom,22,5118.0,Valido
538526,2020-12-13 09:49:00,13225.0,United Kingdom,864,120672.0,Valido
537129,2020-12-05 12:15:00,13506.0,United Kingdom,232,30112.0,Valido
580728,2021-12-05 17:21:00,15145.0,United Kingdom,128,15836.0,Valido
551004,2021-04-26 09:48:00,,United Kingdom,105,65205.0,Valido
555579,2021-06-05 16:02:00,13983.0,United Kingdom,94,12519.0,Valido
572566,2021-10-25 10:17:00,13050.0,United Kingdom,482,30617.0,Valido
556521,2021-06-13 11:15:00,14573.0,United Kingdom,44,11676.0,Valido
548768,2021-04-04 12:34:00,17886.0,United Kingdom,93,22319.0,Valido
555156,2021-06-01 07:37:00,15643.0,United Kingdom,7,3945.0,Valido
561467,2021-07-27 12:58:00,14040.0,United Kingdom,93,15195.0,Valido
554640,2021-05-25 12:06:00,14680.0,United Kingdom,396,112660.0,Valido
550524,2021-04-19 10:08:00,16422.0,United Kingdom,264,38520.0,Valido
554975,2021-05-29 10:40:00,17819.0,United Kingdom,314,84306.0,Valido
553057,2021-05-13 10:41:00,16161.0,United Kingdom,207,40735.0,Valido
536859,2020-12-03 10:43:00,12841.0,United Kingdom,186,29425.0,Valido
564019,2021-08-22 11:54:00,13408.0,United Kingdom,264,46382.0,Valido
563333,2021-08-15 13:09:00,15996.0,United Kingdom,27,11156.0,Valido
538007,2020-12-09 12:16:00,14355.0,United Kingdom,92,17440.0,Valido
575164,2021-11-08 16:55:00,18216.0,United Kingdom,200,48175.0,Valido
574269,2021-11-03 14:27:00,15570.0,United Kingdom,696,95882.0,Valido
572461,2021-10-24 12:56:00,17344.0,United Kingdom,66,16057.0,Valido
553003,2021-05-12 15:32:00,13263.0,United Kingdom,12,780.0,Valido
556578,2021-06-13 14:13:00,12472.0,Germany,791,126666.0,Valido
554631,2021-05-25 11:35:00,15882.0,United Kingdom,6,990.0,Valido
562420,2021-08-04 16:38:00,,United Kingdom,523,169132.0,Valido
558755,2021-07-03 12:21:00,14053.0,United Kingdom,115,15425.0,Valido
542355,2021-01-27 12:23:00,14970.0,United Kingdom,50,33750.0,Valido
562461,2021-08-05 11:19:00,16029.0,United Kingdom,157,26062.0,Valido
562348,2021-08-04 12:36:00,17511.0,United Kingdom,3005,516274.0,Valido
576948,2021-11-17 11:45:00,14515.0,United Kingdom,217,53369.0,Valido
560688,2021-07-20 11:54:00,16393.0,United Kingdom,89,15334.0,Valido
571840,2021-10-19 12:16:00,13590.0,United Kingdom,404,55240.0,Valido
547793,2021-03-25 12:10:00,14758.0,United Kingdom,158,65475.0,Valido
544824,2021-02-24 09:32:00,17139.0,United Kingdom,894,263938.0,Valido
547925,2021-03-28 13:57:00,12481.0,Germany,425,60286.0,Valido
566987,2021-09-16 10:56:00,12476.0,Germany,185,53360.0,Valido
546117,2021-03-09 13:56:00,16771.0,United Kingdom,353,70433.0,Valido
575139,2021-11-08 15:26:00,16863.0,United Kingdom,304,33855.0,Valido
544647,2021-02-22 12:13:00,14060.0,United Kingdom,474,40266.0,Valido
559942,2021-07-14 10:21:00,17396.0,United Kingdom,258,103710.0,Valido
555545,2021-06-05 13:08:00,17735.0,United Kingdom,581,87385.0,Valido
575713,2021-11-10 17:49:00,13817.0,Germany,148,25428.0,Valido
546774,2021-03-16 15:45:00,14505.0,United Kingdom,309,58189.0,Valido
554943,2021-05-27 14:10:00,13798.0,United Kingdom,258,55630.0,Valido
581429,2021-12-08 15:41:00,16322.0,United Kingdom,111,11367.0,Valido
556244,2021-06-09 16:08:00,15867.0,United Kingdom,86,30272.0,Valido
579986,2021-12-01 11:18:00,13777.0,United Kingdom,1167,225151.0,Valido
540280,2021-01-06 12:37:00,12386.0,Australia,140,14300.0,Valido
554354,2021-05-24 09:12:00,15987.0,United Kingdom,62,3990.0,Valido
567879,2021-09-22 14:53:00,16161.0,United Kingdom,296,53428.0,Valido
561485,2021-07-27 13:42:00,17841.0,United Kingdom,142,25222.0,Valido
544158,2021-02-16 12:47:00,14944.0,United Kingdom,64,13260.0,Valido
562732,2021-08-09 10:19:00,18248.0,United Kingdom,269,30756.0,Valido
544101,2021-02-16 10:32:00,16378.0,United Kingdom,109,14285.0,Valido
566566,2021-09-13 12:32:00,14096.0,United Kingdom,106,43393.0,Valido
580963,2021-12-06 14:49:00,14868.0,United Kingdom,145,39009.0,Valido
561870,2021-07-31 11:45:00,14911.0,EIRE,1410,105611.0,Valido
572893,2021-10-26 14:36:00,18059.0,United Kingdom,107,9578.0,Valido
576176,2021-11-14 11:04:00,16936.0,United Kingdom,173,26268.0,Valido
568164,2021-09-25 12:39:00,14561.0,United Kingdom,639,51377.0,Valido
570225,2021-10-09 13:15:00,16595.0,United Kingdom,335,36016.0,Valido
562257,2021-08-03 15:14:00,17848.0,United Kingdom,88,14872.0,Valido
572752,2021-10-25 17:22:00,17449.0,United Kingdom,58,20662.0,Valido
571940,2021-10-20 09:57:00,15301.0,United Kingdom,450,60376.0,Valido
551893,2021-05-05 10:07:00,17675.0,United Kingdom,222,46430.0,Valido
543973,2021-02-14 15:15:00,17571.0,United Kingdom,178,28435.0,Valido
573183,2021-10-28 11:33:00,15028.0,United Kingdom,263,30771.0,Valido
556829,2021-06-15 10:51:00,12809.0,Portugal,220,48931.0,Valido
553657,2021-05-18 11:28:00,14583.0,United Kingdom,98,17451.0,Valido
542149,2021-01-26 10:17:00,17811.0,United Kingdom,120,10855.0,Valido
564868,2021-08-31 10:42:00,16842.0,United Kingdom,144,39724.0,Valido
577303,2021-11-18 13:02:00,14390.0,United Kingdom,413,97481.0,Valido
544813,2021-02-23 16:23:00,15984.0,United Kingdom,43,10495.0,Valido
552307,2021-05-08 15:20:00,12748.0,United Kingdom,20,9585.0,Valido
543171,2021-02-04 09:10:00,,United Kingdom,1,246.0,Valido
572992,2021-10-27 10:57:00,12681.0,France,50,12192.0,Valido
567887,2021-09-22 15:28:00,15237.0,United Kingdom,185,23507.0,Valido
570459,2021-10-10 15:42:00,15801.0,United Kingdom,466,86998.0,Valido
571108,2021-10-13 16:24:00,14555.0,United Kingdom,32,12620.0,Valido
566312,2021-09-12 09:43:00,16150.0,United Kingdom,164,33983.0,Valido
549597,2021-04-11 11:23:00,16133.0,United Kingdom,146,40334.0,Valido
539032,2020-12-15 14:25:00,18050.0,United Kingdom,40,7440.0,Valido
538198,2020-12-10 11:01:00,17827.0,United Kingdom,659,91980.0,Valido
570722,2021-10-12 11:08:00,14642.0,United Kingdom,76,9612.0,Valido
560263,2021-07-17 13:41:00,16342.0,United Kingdom,76,8926.0,Valido
550478,2021-04-18 14:01:00,15755.0,United Kingdom,157,30605.0,Valido
538656,2020-12-13 15:20:00,17371.0,United Kingdom,40,9763.0,Valido
569918,2021-10-06 17:03:00,15766.0,United Kingdom,170,31506.0,Valido
571670,2021-10-18 13:12:00,12611.0,Italy,846,119332.0,Valido
577777,2021-11-21 16:06:00,,United Kingdom,4,873.0,Valido
541431,2021-01-18 10:01:00,12346.0,United Kingdom,74215,7718360.0,Valido
578921,2021-11-27 11:57:00,13596.0,United Kingdom,214,41160.0,Valido
578926,2021-11-27 12:24:00,18156.0,United Kingdom,228,52871.0,Valido
547876,2021-03-27 15:41:00,16638.0,United Kingdom,38,25400.0,Valido
544568,2021-02-21 12:54:00,15065.0,United Kingdom,548,77366.0,Valido
561683,2021-07-28 19:34:00,15518.0,United Kingdom,1,195.0,Valido
563368,2021-08-16 09:00:00,13995.0,United Kingdom,84,15320.0,Valido
540501,2021-01-09 10:43:00,13162.0,United Kingdom,942,75326.0,Valido
558891,2021-07-04 15:38:00,16861.0,United Kingdom,24,7080.0,Valido
567683,2021-09-21 16:31:00,13704.0,United Kingdom,150,26916.0,Valido
540795,2021-01-11 12:00:00,13078.0,United Kingdom,92,35580.0,Valido
546380,2021-03-11 12:26:00,12748.0,United Kingdom,6,1300.0,Valido
556087,2021-06-08 15:24:00,,United Kingdom,54,48021.0,Valido
575901,2021-11-11 15:19:00,,United Kingdom,1,169.0,Valido
578316,2021-11-23 16:43:00,14189.0,United Kingdom,241,30244.0,Valido
558902,2021-07-04 16:08:00,13001.0,United Kingdom,395,77007.0,Valido
538156,2020-12-09 16:53:00,15555.0,United Kingdom,202,62035.0,Valido
572542,2021-10-24 16:20:00,17272.0,United Kingdom,569,69839.0,Valido
571008,2021-10-13 12:07:00,17063.0,United Kingdom,12,3540.0,Valido
548212,2021-03-30 09:12:00,12456.0,Switzerland,445,94017.0,Valido
552260,2021-05-08 11:21:00,17002.0,United Kingdom,156,48046.0,Valido
559106,2021-07-06 11:10:00,15889.0,United Kingdom,66,14895.0,Valido
579027,2021-11-28 10:20:00,14102.0,United Kingdom,223,29543.0,Valido
577107,2021-11-17 17:30:00,16558.0,United Kingdom,348,85106.0,Valido
547520,2021-03-23 14:55:00,12564.0,France,133,45690.0,Valido
548309,2021-03-30 12:02:00,16657.0,United Kingdom,463,24255.0,Valido
537441,2020-12-06 17:26:00,13564.0,United Kingdom,256,54000.0,Valido
551727,2021-05-04 08:40:00,14245.0,United Kingdom,345,68835.0,Valido
560042,2021-07-14 14:46:00,17068.0,United Kingdom,88,17045.0,Valido
574325,2021-11-04 08:12:00,16839.0,United Kingdom,260,46684.0,Valido
574868,2021-11-07 12:41:00,13824.0,United Kingdom,108,26910.0,Valido
573509,2021-10-31 12:21:00,16169.0,United Kingdom,256,31734.0,Valido
554832,2021-05-26 15:30:00,16092.0,United Kingdom,234,28286.0,Valido
539992,2020-12-23 17:41:00,,United Kingdom,3,710.0,Valido
563951,2021-08-22 10:42:00,16839.0,United Kingdom,154,53180.0,Valido
561033,2021-07-24 11:40:00,14443.0,United Kingdom,319,38312.0,Valido
545856,2021-03-07 13:54:00,16225.0,United Kingdom,24,8970.0,Valido
569671,2021-10-05 13:54:00,16020.0,United Kingdom,290,51880.0,Valido
544398,2021-02-18 12:27:00,15311.0,United Kingdom,321,51820.0,Valido
545589,2021-03-04 10:21:00,17001.0,United Kingdom,178,33320.0,Valido
562973,2021-08-11 11:42:00,14911.0,EIRE,1112,123400.0,Valido
572986,2021-10-27 10:51:00,12681.0,France,300,49019.0,Valido
560571,2021-07-19 14:29:00,17735.0,United Kingdom,464,72907.0,Valido
569230,2021-10-02 15:07:00,16533.0,United Kingdom,162,37697.0,Valido
573532,2021-10-31 12:45:00,13145.0,United Kingdom,24,11880.0,Valido
577010,2021-11-17 12:11:00,15506.0,United Kingdom,475,46485.0,Valido
568881,2021-09-29 12:39:00,13960.0,United Kingdom,40,12810.0,Valido
558760,2021-07-03 12:38:00,16918.0,United Kingdom,158,24725.0,Valido
575179,2021-11-09 08:11:00,14284.0,United Kingdom,91,34315.0,Valido
557782,2021-06-22 15:41:00,14640.0,United Kingdom,112,40630.0,Valido
573911,2021-11-01 15:40:00,17315.0,United Kingdom,120,18605.0,Valido
541880,2021-01-24 10:38:00,13819.0,United Kingdom,546,40830.0,Valido
569679,2021-10-05 14:19:00,16160.0,United Kingdom,150,22350.0,Valido
551280,2021-04-27 13:31:00,16016.0,United Kingdom,18,8910.0,Valido
581004,2021-12-07 08:41:00,16539.0,United Kingdom,56,33520.0,Valido
569240,2021-10-03 09:30:00,18059.0,United Kingdom,104,12408.0,Valido
553220,2021-05-16 09:57:00,13319.0,United Kingdom,292,73292.0,Valido
553927,2021-05-20 09:56:00,17381.0,United Kingdom,1084,78492.0,Valido
555725,2021-06-06 16:23:00,15737.0,United Kingdom,4,3400.0,Valido
565087,2021-09-01 10:03:00,13276.0,United Kingdom,20,13738.0,Valido
555634,2021-06-06 12:29:00,13319.0,United Kingdom,88,21006.0,Valido
565431,2021-09-04 13:15:00,14965.0,United Kingdom,353,47450.0,Valido
540466,2021-01-07 13:34:00,15649.0,United Kingdom,72,30600.0,Valido
558372,2021-06-28 15:47:00,16200.0,United Kingdom,231,55057.0,Valido
545859,2021-03-07 14:10:00,15498.0,United Kingdom,276,59392.0,Valido
544699,2021-02-23 09:54:00,17949.0,United Kingdom,240,17280.0,Valido
568567,2021-09-27 18:41:00,,United Kingdom,1223,197827.0,Valido
557632,2021-06-21 15:07:00,17420.0,United Kingdom,116,26066.0,Valido
567300,2021-09-19 12:36:00,12724.0,France,192,54281.0,Valido
566321,2021-09-12 11:44:00,17961.0,United Kingdom,1,595.0,Valido
565080,2021-09-01 08:25:00,13509.0,United Kingdom,32,4000.0,Valido
572078,2021-10-20 14:10:00,15807.0,United Kingdom,2,1650.0,Valido
553885,2021-05-19 15:41:00,12601.0,Germany,35,14060.0,Valido
578152,2021-11-23 11:21:00,16954.0,United Kingdom,12,13140.0,Valido
543751,2021-02-11 14:00:00,,United Kingdom,2,1120.0,Valido
578325,2021-11-23 17:43:00,16343.0,United Kingdom,93,17847.0,Valido
541010,2021-01-13 11:05:00,14114.0,United Kingdom,89,19513.0,Valido
567487,2021-09-20 13:53:00,17340.0,United Kingdom,24,4992.0,Valido
568955,2021-09-29 15:40:00,13759.0,United Kingdom,267,56041.0,Valido
581165,2021-12-07 14:39:00,15701.0,United Kingdom,264,31894.0,Valido
541811,2021-01-21 15:01:00,,United Kingdom,106,67286.0,Valido
567426,2021-09-20 11:33:00,13767.0,United Kingdom,70,24210.0,Valido
539297,2020-12-16 17:20:00,17691.0,United Kingdom,76,14790.0,Valido
558623,2021-06-30 16:52:00,12395.0,Belgium,103,16390.0,Valido
536786,2020-12-02 15:23:00,15061.0,United Kingdom,144,32400.0,Valido
543040,2021-02-02 17:06:00,17337.0,United Kingdom,703,102672.0,Valido
575326,2021-11-09 13:47:00,12532.0,France,153,34983.0,Valido
552333,2021-05-09 10:38:00,15039.0,United Kingdom,221,55335.0,Valido
565186,2021-09-01 15:56:00,17220.0,United Kingdom,135,11103.0,Valido
550999,2021-04-26 09:12:00,17670.0,United Kingdom,110,20570.0,Valido
569253,2021-10-03 10:55:00,13635.0,United Kingdom,677,107103.0,Valido
544791,2021-02-23 12:33:00,14289.0,United Kingdom,148,32224.0,Valido
568350,2021-09-26 15:35:00,12612.0,Germany,262,70404.0,Valido
536801,2020-12-02 16:12:00,,United Kingdom,134,25230.0,Valido
560976,2021-07-22 12:08:00,18146.0,United Kingdom,126,8370.0,Valido
574576,2021-11-04 17:07:00,14971.0,United Kingdom,6,870.0,Valido
565460,2021-09-05 09:24:00,16843.0,United Kingdom,2300,141464.0,Valido
558437,2021-06-29 12:46:00,17799.0,United Kingdom,112,17589.0,Valido
537681,2020-12-08 10:11:00,13329.0,United Kingdom,175,30420.0,Valido
548705,2021-04-03 11:47:00,17381.0,United Kingdom,444,18912.0,Valido
550957,2021-04-21 16:37:00,18283.0,United Kingdom,87,11768.0,Valido
544395,2021-02-18 12:13:00,13397.0,United Kingdom,103,30185.0,Valido
539118,2020-12-16 11:27:00,15563.0,United Kingdom,315,27019.0,Valido
552309,2021-05-08 15:22:00,13835.0,United Kingdom,157,32845.0,Valido
560646,2021-07-20 11:28:00,18102.0,United Kingdom,581,236591.0,Valido
573775,2021-11-01 10:30:00,13881.0,United Kingdom,726,94950.0,Valido
561089,2021-07-25 09:50:00,17579.0,United Kingdom,39,10645.0,Valido
578441,2021-11-24 12:24:00,17133.0,United Kingdom,103,28535.0,Valido
546837,2021-03-17 12:37:00,13650.0,United Kingdom,134,37212.0,Valido
561800,2021-07-29 14:13:00,13975.0,United Kingdom,74,15176.0,Valido
576867,2021-11-16 16:18:00,13012.0,United Kingdom,122,28530.0,Valido
574919,2021-11-07 16:33:00,16241.0,United Kingdom,52,10230.0,Valido
567911,2021-09-22 17:00:00,14854.0,United Kingdom,391,45820.0,Valido
554082,2021-05-22 11:49:00,14878.0,United Kingdom,151,21996.0,Valido
573327,2021-10-30 11:09:00,15298.0,United Kingdom,6,1248.0,Valido
545032,2021-02-25 15:37:00,14051.0,United Kingdom,100,47680.0,Valido
539009,2020-12-15 13:24:00,13221.0,United Kingdom,153,49816.0,Valido
559529,2021-07-10 12:03:00,14808.0,United Kingdom,251,43005.0,Valido
553375,2021-05-16 14:53:00,14911.0,EIRE,368,97932.0,Valido
579448,2021-11-29 13:49:00,14390.0,United Kingdom,12,468.0,Valido
581023,2021-12-07 10:35:00,,United Kingdom,766,606134.0,Valido
536387,2020-12-01 09:58:00,16029.0,United Kingdom,1440,319392.0,Valido
575576,2021-11-10 11:45:00,16025.0,United Kingdom,338,43966.0,Valido
561633,2021-07-28 14:33:00,17949.0,United Kingdom,2565,1030395.0,Valido
566287,2021-09-11 15:11:00,17218.0,United Kingdom,49,13337.0,Valido
550011,2021-04-14 10:40:00,,United Kingdom,3,935.0,Valido
576175,2021-11-14 11:02:00,15291.0,United Kingdom,366,31812.0,Valido
553997,2021-05-20 11:34:00,12656.0,France,473,111840.0,Valido
558616,2021-06-30 16:22:00,16045.0,United Kingdom,157,26940.0,Valido
547019,2021-03-18 14:54:00,17841.0,United Kingdom,71,11578.0,Valido
547850,2021-03-27 12:06:00,14472.0,United Kingdom,216,31157.0,Valido
